0,1,2
-2.5768,-6.8886,-1.5935
-5.6922,-5.0601,-4.4534
-4.8858,-1.8571,-4.0627
-0.0364,0.0174,0.0838
0.8245,3.6883,1.5808
-0.8928,10.6073,5.4932
1.8554,18.9025,9.4635
6.3399,24.0744,10.9579
6.1656,18.481,7.0367
0.6836,3.7897,-0.3702
-3.8345,-6.4594,-4.9907
-3.3755,-5.1414,-4.2773
-1.5788,-2.3491,-2.4897
-2.962,-7.8616,-3.0456
-5.0408,-14.46,-3.2186
-2.2756,-9.6395,0.2301
4.0532,4.5616,4.7891
6.1165,12.7209,5.0361
0.9842,5.2194,-0.1221
-4.149,-8.3966,-5.0884
-1.9807,-9.3378,-3.283
4.7491,7.0952,4.7955
8.256,25.2262,11.472
6.7497,28.7698,11.0913
4.3534,18.4726,6.0082
2.2699,4.9373,0.9796
-2.7777,-8.0985,-4.0412
-10.204,-23.3543,-10.5076
-12.9981,-35.6303,-14.4335
-7.7967,-31.8104,-10.5116
-0.6801,-10.5883,-1.4291
2.8837,11.5609,5.2513
6.2523,22.1806,8.4544
12.3822,25.4879,12.3035
14.9816,26.2264,14.8144
8.4158,19.6688,9.6824
-1.5151,5.2178,-1.0592
-6.5794,-7.6748,-8.2061
-8.1405,-13.1229,-8.8694
-10.7231,-15.0518,-8.0575
-11.4309,-16.841,-8.0199
-5.5675,-14.6603,-5.737
3.2243,-5.296,-0.5542
7.241,5.0665,3.3332
5.1137,7.4065,3.0281
1.4778,3.2529,0.8401
0.1133,1.5859,0.6638
1.949,4.3526,3.3275
5.5335,7.0976,6.6816
6.8175,10.0695,8.2627
2.9142,14.7543,6.7541
-3.5585,13.8455,2.0049
-7.4649,0.0698,-4.4696
-6.448,-16.5895,-8.4195
-1.5699,-16.7943,-5.6667
3.1703,-1.1545,0.8554
2.3795,5.5312,1.686
-4.1858,-9.6285,-6.0977
-9.0182,-26.0728,-12.8059
-6.8583,-22.0121,-10.1471
-2.6182,-7.1916,-3.0968
-1.9512,-0.3173,0.664
-0.3127,3.6293,3.6755
8.4105,16.9841,11.001
17.9803,31.6101,18.1677
16.9233,32.5683,17.2302
6.4316,21.7344,8.9846
-1.6372,9.5186,0.708
-3.0406,-1.0763,-4.0033
-4.2234,-10.0003,-6.5397
-7.7113,-13.1328,-7.6455
-8.2545,-9.0947,-6.5175
-4.7888,-5.4884,-4.4676
-3.5291,-10.2531,-4.4178
-6.4347,-18.3647,-5.9547
-6.905,-15.9911,-4.9557
-0.461,-0.8031,0.1776
7.8535,12.9988,5.6087
10.5733,15.0281,7.3964
7.299,10.716,6.1901
3.1914,7.617,4.4973
0.9703,4.0733,2.4217
-1.4908,-2.565,-1.4099
-6.2454,-8.6466,-6.3644
-11.0577,-11.1133,-9.5411
-11.325,-12.4298,-8.8893
-5.8481,-13.0316,-5.1993
0.5847,-7.7667,-0.9329
2.6469,3.4248,1.8868
1.6417,11.3193,3.0066
2.6613,10.8179,3.7708
5.5021,6.6372,4.621
5.4984,2.2483,3.8264
2.7214,-1.4054,1.2596
1.4302,1.6284,0.3696
1.107,12.6901,2.3191
-1.9054,18.5505,2.9797
-5.4081,8.5586,0.0171
-4.8287,-8.8302,-3.4488
-2.8185,-18.9032,-5.2796
-4.1804,-17.4533,-6.6325
-5.233,-8.1716,-6.1842
0.443,4.2818,-0.4677
9.2624,13.9454,8.1407
11.224,14.1491,11.1073
4.5822,4.3378,4.9663
-1.9967,-4.35,-2.2073
-2.5817,1.1362,-1.3585
-1.3447,15.2525,4.043
-3.3331,16.3094,3.8956
-5.5146,-1.3249,-1.8807
-3.5794,-16.255,-4.5168
-0.5921,-13.7501,-2.2968
-0.7276,-6.7295,-1.7577
-1.3491,-7.7646,-4.1525
0.8299,-6.8047,-3.8881
3.3695,4.9979,0.3112
4.1854,15.5151,4.0305
5.3222,14.6869,5.8405
6.5815,13.0944,8.058
4.6941,18.8207,10.0553
0.453,18.0809,8.0733
-2.411,-0.3054,1.4878
-4.407,-19.4818,-5.2871
-7.8391,-17.7362,-8.0467
-10.1938,-4.3684,-7.6019
-7.5863,-5.0023,-7.1253
-1.6344,-18.166,-6.1854
2.6849,-17.6555,-1.9677
3.3025,1.5134,3.7937
1.7432,12.3714,5.031
-0.2495,0.4256,0.0631
0.0581,-5.3198,-1.4308
1.7287,4.6955,0.7384
2.1418,8.823,2.291
1.8636,7.4709,3.2481
2.0939,3.9451,3.3555
2.9237,-0.2927,2.2486
3.1563,-4.3174,0.3895
1.1931,-6.3883,-1.603
-3.1117,-6.116,-3.4446
-7.1416,-5.3278,-4.4194
-7.3114,-5.5143,-3.7003
-2.955,-6.1045,-1.7825
2.0735,-6.5813,-0.6856
3.2793,-7.6261,-1.8462
1.2286,-7.7175,-3.7079
0.2382,-3.8154,-3.5405
1.1631,1.2336,-2.0054
0.9045,0.5015,-1.8269
-0.9949,-4.7143,-2.2884
-2.139,-6.1124,-1.0595
-2.4072,-3.6895,0.2304
-2.3983,-4.5349,-0.5377
-0.2519,-5.4358,-0.2267
3.8613,3.3063,4.0698
5.6292,14.4007,7.853
3.3598,9.0099,5.2519
0.3173,-9.0087,-1.3012
-1.5272,-13.6247,-4.5242
-3.4535,0.3889,-3.1816
-5.4245,7.3244,-2.7418
-4.7439,-5.5534,-5.2625
-0.0347,-16.8094,-5.5577
5.1955,-8.0363,-0.4312
5.0127,6.9726,4.605
-1.235,7.0893,3.1706
-7.0691,-5.0287,-2.6643
-7.5909,-13.233,-6.5756
-4.5441,-11.8955,-6.387
-0.2965,-5.027,-3.1391
5.507,4.938,2.6347
10.9013,15.2725,8.7986
10.7392,19.3851,10.5748
3.5826,12.9809,5.7116
-4.8696,-0.6549,-1.9431
-7.317,-12.5105,-6.1132
-3.059,-14.3621,-4.6143
0.7183,-7.6047,-1.6465
-1.968,-2.3845,-2.2232
-6.9385,-2.7687,-4.5561
-5.4278,-1.4584,-2.5644
2.3173,5.8964,3.7319
7.1756,12.5455,7.3527
4.9419,10.2294,4.6479
0.8883,-1.0695,-0.5983
-0.0496,-12.3816,-3.4399
0.6809,-13.1225,-2.77
0.0469,-3.2006,-0.7066
-1.5373,6.53,0.3985
-1.5209,8.9276,0.7126
0.5386,6.4859,1.7374
1.6048,3.0415,2.3951
-0.7586,0.145,0.0569
-3.9944,-1.7916,-4.2638
-3.2805,-4.5511,-5.8952
1.8412,-7.2847,-2.0991
6.8662,-2.9119,4.8649
7.8259,9.5083,9.8726
4.8122,17.4405,9.375
1.1473,13.1075,5.1016
0.3256,6.411,2.4157
2.0985,6.2702,2.9417
2.2086,4.713,1.9729
-1.683,-5.44,-3.3312
-5.8524,-13.2155,-7.8534
-5.2104,-7.5121,-5.9618
-0.3015,1.7943,-0.5725
3.3686,-0.1364,1.4801
2.4498,-8.2137,-0.3848
-0.4112,-7.2053,-1.0252
-0.7256,3.4178,2.0513
1.6948,10.2315,5.6074
2.8496,5.9136,5.276
0.7405,-1.2224,1.3931
-1.237,1.7189,-0.7387
0.4187,13.6474,1.8167
3.3557,18.8256,4.6653
3.2914,9.3943,3.1689
1.1481,-2.8941,0.1895
0.7042,-5.3356,0.299
1.8517,-1.2123,1.568
1.5843,-0.0404,0.1051
-0.4616,-3.1587,-2.2675
-1.7083,-5.3524,-1.3679
-0.6489,-3.0532,2.0713
1.5317,1.953,3.831
2.7976,4.9636,2.606
2.339,5.2781,0.9147
1.349,7.0076,0.9801
1.9901,9.696,2.5538
4.2489,6.8712,3.8335
4.6626,-1.2413,2.9939
0.7537,-5.154,-0.091
-4.809,-1.6163,-3.3564
-7.305,0.4756,-4.7553
-5.1601,-4.1619,-3.8735
-0.294,-6.7522,-0.8228
4.1403,1.1072,3.7272
5.6083,11.1194,6.9134
4.1199,9.5673,5.9195
2.6256,-0.0693,2.5981
3.7205,-2.0121,1.6231
5.4182,6.2502,3.2237
2.6553,10.4987,2.6036
-4.6861,2.1939,-1.9848
-8.9088,-10.5138,-5.6971
-4.4549,-14.8797,-3.9778
3.3337,-6.6659,1.1773
5.4034,7.0857,4.1339
0.9729,12.9736,2.067
-3.3355,4.7126,-2.5543
-2.7872,-6.3617,-4.3086
1.6865,-4.5896,-0.2199
6.4792,7.1559,6.4211
8.7275,13.0181,9.6139
7.743,9.227,7.7948
4.8786,4.8839,4.2851
2.0627,2.9856,1.7443
0.0271,0.0099,0.0691
-1.4075,0.2808,-0.5935
-5.304,3.4692,-2.671
-5.5986,5.6974,-3.187
-3.4004,3.3134,-2.5278
-0.9257,-0.6664,-1.1566
1.6902,1.7634,1.127
3.8722,8.3326,3.4454
3.8698,8.9135,4.23
1.0029,2.6272,2.7339
-3.817,-3.3527,-0.914
-7.9958,-7.4136,-5.1374
-8.4274,-11.415,-7.1731
-5.5092,-12.1715,-6.1228
-2.2184,-6.8595,-3.3322
1.5532,0.8765,0.7752
6.5525,6.8339,5.4945
8.1017,9.6746,6.6483
1.9834,7.8956,1.3784
-6.6728,2.6892,-5.3533
-8.8752,-0.2056,-5.9795
-3.2988,0.9054,-0.616
3.0932,0.8038,3.8214
3.8926,-2.7172,3.2697
-0.4684,-5.4899,-0.0141
-5.0105,-4.489,-2.5067
-6.2901,-0.8641,-3.1579
-4.3285,2.1748,-2.5052
-1.0134,0.9589,-1.6016
0.9787,-3.6834,-1.3333
0.4341,-5.1218,-1.2618
-0.7162,-1.8949,-0.9457
-0.9722,-1.4668,-1.6554
-1.5134,-5.0963,-3.1109
-1.8912,-3.6263,-1.5532
0.402,4.2648,3.7472
3.9974,8.1418,7.0419
4.9762,5.4022,4.95
3.9968,5.4039,2.3322
4.1243,10.5338,3.547
4.2552,10.1106,4.8975
1.8701,-1.8833,1.6313
-2.101,-13.8975,-3.81
-5.8864,-11.1697,-6.1779
-8.6511,1.0228,-5.2591
-8.0993,4.2087,-4.0571
-3.0794,-3.4826,-2.8626
2.0823,-6.7827,-0.4634
2.962,-2.0668,1.86
2.2957,0.5746,2.6421
4.3524,0.8143,3.1235
6.037,5.118,3.6665
2.1503,7.2815,1.7769
-4.824,-1.294,-3.0036
-8.2061,-11.4326,-6.5788
-5.6954,-8.9546,-4.6523
0.7089,2.6534,2.437
7.2166,9.8144,8.9732
8.7258,9.4612,8.9183
3.9507,8.1077,3.395
-1.0348,6.9856,-1.0137
-1.3709,0.8002,-2.7123
-1.0919,-9.7065,-5.9761
-4.9323,-15.445,-10.6202
-8.9058,-12.7322,-11.0135
-7.0547,-8.6909,-6.0573
-1.3771,-7.9197,-0.5242
2.469,-4.9221,3.116
4.0084,4.8639,6.3729
6.026,16.8102,9.6406
8.015,23.8129,11.0741
7.2238,23.2179,9.3614
3.8786,15.9671,4.947
0.8707,5.2267,-0.3049
-0.7936,-4.3752,-4.1351
-2.7365,-9.8943,-5.8276
-5.5343,-11.431,-6.6329
-7.0921,-10.0687,-7.2566
-5.4562,-7.5399,-6.4033
-1.7991,-6.5211,-3.3789
0.6183,-6.7361,-0.206
0.6384,-3.3045,1.294
0.8963,5.6068,2.4499
3.6777,13.3658,4.7372
6.9073,13.5578,6.3487
7.0866,9.3239,5.3106
4.2046,7.1992,3.0693
0.4858,7.0206,1.4311
-3.2119,4.697,-0.5047
-6.0257,0.1116,-2.9817
-5.0525,-3.3254,-3.2589
0.4903,-3.5767,-0.2579
5.3585,-1.3664,2.1313
4.0858,1.0007,0.2451
-0.6234,1.5316,-3.3255
-1.266,0.7383,-2.9425
2.937,0.841,1.6598
4.5389,2.071,4.3984
-0.1779,2.5081,1.5605
-4.7075,2.2269,-2.55
-2.616,3.2491,-2.1026
2.2308,4.1179,1.4726
2.9273,1.0144,2.4565
0.98,-3.3172,0.3692
1.7835,-1.106,-0.1784
4.0648,6.5378,1.7011
3.3265,9.5733,2.0769
1.1553,6.0808,0.0995
1.5221,3.9768,-0.9412
2.3051,4.1288,-0.5432
0.1511,0.5007,-0.6004
-1.3036,-2.9908,0.7085
1.8242,2.4669,5.2496
4.5401,10.2867,7.8179
1.1052,7.1142,3.0762
-3.9481,-1.8779,-3.9559
-3.1953,-1.7895,-4.7897
1.4251,4.2587,-0.68
2.6311,2.7115,0.7494
-1.1836,-4.0126,-2.2267
-5.0092,-4.7262,-4.9802
-3.9112,-2.1746,-4.7298
1.203,-5.2211,-2.8134
4.0384,-9.8466,-0.9328
2.0585,-6.3395,1.2238
1.6162,4.2475,4.7084
6.2727,12.0803,7.9926
7.7707,10.3071,6.8019
0.2474,0.5453,0.0842
1.8408,-2.1063,0.4796
3.5722,2.0397,0.9202
4.9527,4.8624,2.1826
5.105,2.9148,2.635
3.5761,-4.022,0.6395
0.9513,-9.4212,-2.1385
-1.8119,-8.5766,-3.069
-3.8376,-6.567,-2.8896
-4.7334,-9.9194,-4.1407
-4.9772,-15.4163,-6.5226
-4.4003,-15.1223,-6.978
-1.3843,-7.9259,-3.7602
3.6858,-0.4436,1.1659
6.8856,1.133,3.9794
6.0402,-1.3167,3.5471
3.8423,0.3991,2.8161
3.2147,8.2112,4.0992
3.9413,12.8667,5.732
4.6925,8.4877,5.6219
4.0597,2.2432,4.1369
0.8603,0.8629,1.5718
-3.0693,-0.1701,-2.3714
-3.9569,-5.1355,-5.6349
-2.176,-8.9429,-5.5849
-1.3298,-7.6467,-3.289
-0.9736,-5.4363,-1.2952
1.2026,-4.8006,0.2339
2.012,-2.5687,1.2335
-1.4388,0.58,0.4304
-3.1703,0.9181,-0.5904
2.5031,2.0708,1.8756
9.8686,8.36,6.7209
10.3095,12.2236,8.0406
3.8787,6.0357,3.4758
-4.2305,-3.0959,-2.7838
-9.8484,-7.3934,-6.218
-9.8183,-11.4411,-6.6731
-4.3016,-16.385,-5.8668
1.3643,-12.4193,-4.0291
3.1302,1.1406,-0.739
2.6934,10.485,2.8796
2.1084,8.4064,4.3567
0.9103,1.8124,2.7098
0.1453,-1.814,0.3851
1.1246,-1.3959,0.1119
1.212,1.4401,0.8867
-1.1054,4.9217,0.8182
-1.4323,6.8078,1.108
2.4668,4.461,2.5467
4.941,-0.8812,2.7822
1.9461,-1.936,1.057
-2.0178,3.2227,-0.3482
-2.6922,3.64,-1.3697
-3.2871,-6.5641,-4.184
-6.7522,-14.4603,-7.572
-8.5913,-8.8759,-7.5096
-4.3471,1.0953,-3.4356
2.0861,3.482,0.9826
4.6418,1.9638,3.37
3.9167,4.1874,4.8641
3.7052,7.5693,6.4959
4.2412,6.618,6.9186
3.3742,2.1778,4.5772
0.0238,-2.2846,0.0254
-4.7085,-4.6653,-4.1512
-6.9719,-3.1812,-5.2751
-3.7094,1.1531,-3.3957
1.6008,2.8665,-1.4056
2.9107,-0.042,-0.8004
1.3265,-1.0917,0.5257
2.351,4.1255,3.9462
4.9034,9.4083,6.64
3.334,8.215,5.6758
-1.7252,3.1257,2.2882
-4.6396,-2.3844,-1.0985
-4.0215,-8.7954,-3.9427
-2.4746,-11.4463,-5.1059
-1.2029,-3.3618,-2.9335
-0.5931,9.0197,0.4458
-1.6084,11.2489,0.9482
-3.6385,1.9536,-1.5134
-4.7212,-8.5709,-4.1072
-4.0931,-14.6667,-5.1809
-1.8407,-14.8284,-3.3234
2.1001,-5.8191,2.5596
6.1441,9.5208,9.2103
6.8451,19.7623,10.6437
3.3309,18.3883,5.8931
-0.4952,9.7224,0.0596
-1.3412,-0.4964,-3.3428
-1.3775,-9.2168,-5.668
-3.5255,-11.8695,-7.5029
-4.9112,-6.2822,-5.7736
-1.6074,0.8294,0.1961
2.4508,2.1367,5.0623
0.9785,0.5525,4.9414
-2.0892,2.1382,3.6932
1.2763,5.1829,5.5038
6.9774,5.7063,6.8387
5.0663,5.5291,3.5233
-1.8552,6.3559,-0.9328
-4.24,3.5685,-2.5387
-2.962,-5.9298,-4.0563
-3.9631,-14.6596,-6.9513
-4.7425,-12.2194,-6.3526
-1.2873,-1.2386,-1.4069
1.9872,4.5256,0.9127
0.6959,0.3358,-1.7062
-1.8854,-3.979,-2.7822
-2.3169,-1.7848,0.774
-1.1937,2.9484,4.6735
2.2349,8.2933,7.0752
8.5047,16.289,10.1746
12.0379,21.8015,12.0508
7.5951,17.1362,8.5057
-0.069,5.7328,1.9125
-2.7368,-3.079,-1.752
-1.2853,-7.7824,-2.4731
-2.6146,-11.7734,-4.4132
-7.2514,-13.1205,-7.3658
-8.8374,-7.8941,-7.4593
-4.8633,-0.5228,-4.6196
-0.1522,0.0691,-2.6376
1.3891,-4.0542,-1.9444
1.8111,-0.803,1.0866
3.2683,10.3252,6.0029
3.2679,13.0133,6.4129
-0.095,-0.256,-0.107
-0.6473,-3.7449,-1.5971
1.9343,-8.4614,-0.6415
-0.481,-12.1074,-2.4026
-2.504,-8.7404,-3.1909
1.2445,3.9063,0.6434
6.5231,15.4867,6.0292
7.9764,14.0046,8.2273
6.5002,4.2665,7.1804
3.788,1.4366,4.9985
-0.7547,6.5851,1.7428
-5.5983,5.6996,-2.8828
-7.3146,-7.0521,-7.1203
-6.0622,-22.2704,-9.4886
-5.26,-29.5606,-10.5881
-5.6651,-25.161,-10.3399
-4.3356,-11.1558,-7.1091
0.259,3.5428,-1.4336
5.6662,9.0442,3.2817
8.3194,6.1162,5.1317
6.9343,4.8034,5.6542
3.2863,10.0856,6.7198
0.4278,15.623,7.5783
-0.2996,13.4038,5.9756
-0.3231,3.7861,1.3975
-1.5995,-7.5605,-4.0998
-3.8758,-16.5938,-7.8093
-4.7286,-19.3108,-7.8031
-2.788,-11.7316,-4.2564
-0.4383,0.3696,-1.0554
-1.2184,2.4316,-2.6704
-4.31,-7.9842,-7.3168
-4.6559,-13.8405,-7.7636
0.2878,-3.5705,-1.2858
6.6498,10.8898,6.1462
8.4327,13.1595,7.9597
4.097,5.0777,4.5499
-1.936,-1.0796,0.7482
-3.8632,-0.4317,-0.1657
-0.7644,3.38,1.6157
2.2759,5.8069,3.4202
0.7632,4.2672,2.3095
-2.8258,-1.6566,-1.6185
-2.7329,-9.2054,-4.7145
0.9243,-13.1504,-4.4433
2.3289,-10.1516,-2.7087
-0.357,-2.6213,-2.1524
-2.5684,3.3057,-2.083
-1.8071,3.4477,-1.1637
-0.9474,-0.8299,-0.5127
-1.6428,-3.3447,-0.7061
-1.4673,0.621,0.3317
0.857,6.9934,3.0188
2.7779,6.8035,3.8402
1.9848,-0.17,1.0435
-0.2164,-3.8646,-1.5201
-1.0106,-0.2431,-0.3849
0.3168,2.2294,1.9944
2.1064,-0.8218,2.1874
2.5795,-1.9312,1.1377
1.2684,0.1994,0.0285
-0.9806,-4.0306,-2.4647
-2.2388,-10.9893,-4.4153
-0.6063,-2.6797,-0.7826
3.1902,18.42,6.5128
5.1547,25.5968,8.513
2.387,10.0043,2.8386
-2.5863,-6.0453,-2.6222
-4.7478,-6.038,-2.2695
-3.1526,0.2784,0.3251
-1.1555,-0.5205,0.2419
-0.7931,-6.2849,-1.6925
-0.7377,-8.396,-1.9939
0.3225,-5.0281,-0.0219
1.3943,-0.3843,1.8
0.7471,2.2594,1.4073
-1.4123,3.5015,-0.4662
-2.5186,4.961,-1.1537
-0.7088,5.1023,0.594
2.7255,2.1117,3.252
5.6662,1.0219,5.605
7.3682,8.1656,8.1526
6.3439,17.0429,9.3261
0.9151,14.4711,5.6181
-5.6859,1.7335,-1.5896
-7.0506,-8.0478,-5.96
-3.0886,-10.6981,-5.3394
-0.931,-10.7427,-3.8513
-3.3575,-7.7293,-3.659
-3.7402,0.7805,-1.7856
2.5857,10.2721,3.2955
8.828,13.1262,7.37
6.156,6.8991,5.838
-2.3332,-2.2924,0.935
-6.1286,-4.2223,-0.6832
-2.6773,3.5257,2.508
1.3117,11.7945,5.0805
1.8141,11.5929,3.2942
0.9632,2.5765,-0.4961
0.0255,-9.6447,-3.0307
-1.8698,-16.7541,-3.8989
-3.181,-13.1328,-3.5699
-1.7097,-3.1569,-1.9826
0.818,3.6207,0.5897
1.2017,3.7275,2.6912
-0.7806,-0.2197,2.0186
-3.0666,-4.3009,-1.4597
-3.1745,-3.2179,-3.0055
0.6294,6.2891,1.7728
6.144,18.9581,9.3093
7.5134,23.8242,11.287
2.9112,15.5251,5.9025
-1.9883,1.4222,-0.0255
-2.2653,-5.6502,-1.2961
-0.583,-4.1861,-0.7235
-1.9073,-5.7051,-2.77
-5.7797,-14.1901,-5.9572
-7.575,-18.8714,-6.2437
-5.3159,-15.2254,-4.6248
-1.8555,-12.0017,-4.8825
0.0666,-10.2585,-5.4097
1.4571,-0.2903,-1.366
3.769,15.8975,5.6272
5.8397,23.0018,8.8139
6.4078,15.1432,6.9034
5.9781,2.2692,4.8957
4.958,-4.8528,4.9872
2.9461,-4.2626,4.0674
0.0329,0.5097,0.292
-1.1259,2.2441,-0.4506
-0.0352,0.8893,-2.7136
-2.5835,-9.5785,-7.2492
-5.2324,-18.2887,-10.5468
-2.8966,-12.4455,-8.328
2.2277,1.6558,-2.3678
3.6459,9.4339,1.846
0.3385,6.4142,1.9313
-2.2293,-0.8607,0.6866
-0.6508,-3.197,1.9724
1.923,2.9402,5.6415
1.4949,12.1404,8.0551
-0.4978,17.7661,7.4212
0.1838,19.6714,5.4554
3.755,18.465,3.4551
5.5122,10.2941,0.6093
1.8792,-3.7753,-3.0946
-4.4332,-12.2986,-5.6063
-7.3395,-7.9279,-5.5351
-5.4913,-0.4555,-4.4549
-3.6618,-4.8577,-5.2916
-4.5546,-19.2846,-8.0211
-4.5325,-24.9083,-8.0861
-0.5697,-10.568,-2.0421
3.5431,10.7227,5.6441
2.6159,18.9473,7.169
-0.8401,14.4942,3.5639
0.6227,13.4259,3.6123
6.2965,18.9131,8.1507
6.107,17.2457,7.2524
-2.0196,3.9718,-1.8163
-5.8681,-6.11,-7.4526
0.6424,-2.0651,-2.4166
5.362,5.1304,3.5446
-2.115,-2.725,-0.8341
-13.4025,-25.484,-11.4375
-15.6455,-42.4882,-16.3978
-8.8623,-35.9869,-11.7711
-0.0815,-10.7839,-2.35
6.836,13.2432,5.9327
9.6319,23.462,9.4574
7.6794,23.1531,8.7794
6.213,21.3932,8.9176
9.9579,21.3871,12.4165
13.2734,19.2396,13.8816
7.3668,11.5112,7.7602
-4.7097,1.3064,-2.0196
-11.1496,-6.2637,-7.3993
-8.2807,-11.4702,-7.4911
-4.2675,-16.1958,-7.3513
-5.5248,-17.8501,-8.6848
-8.3755,-15.2167,-8.645
-6.6288,-12.5045,-5.7613
-0.442,-10.0288,-1.3976
5.7729,-1.6566,3.2182
9.2168,12.6891,7.3203
9.2452,23.3797,9.3212
6.0781,22.8808,8.1358
1.923,13.1755,4.9805
0.0952,3.1018,2.3835
0.8752,0.9689,1.701
1.1674,3.7712,1.5237
-1.0177,-1.8803,-1.1609
-4.5109,-18.1529,-6.4371
-6.5678,-27.0745,-9.2834
-4.7599,-16.644,-5.7372
0.3341,0.6552,0.7587
4.5689,9.1999,4.4418
5.6044,10.8551,5.4541
5.7636,12.8527,6.7543
6.1947,13.858,7.1079
4.095,10.0621,3.9552
-0.8852,2.0777,-0.7325
-4.3448,-6.4835,-3.2492
-3.8059,-11.464,-3.4479
-1.6916,-11.9202,-3.3632
-0.8134,-11.4764,-3.5913
-1.314,-11.6952,-3.3842
-1.4851,-8.414,-1.937
0.5041,0.8819,1.153
4.0579,10.9134,4.6851
5.6426,13.2935,5.7476
3.392,6.0161,3.2264
0.7251,-2.3129,0.5746
2.0512,-1.2994,1.9302
5.9315,6.4025,5.7861
6.5707,8.4224,6.7518
2.3684,2.8023,3.644
-1.9191,-1.0263,0.1301
-2.7309,-1.8108,-2.1823
-1.8087,-6.3714,-4.2894
-1.6421,-12.3656,-5.2429
-2.1444,-12.4703,-4.0536
-2.1092,-8.5981,-2.439
-0.2622,-3.7551,-0.445
3.9961,6.1856,4.4333
8.7208,17.6961,10.2326
9.9981,16.8549,10.5254
6.0414,3.6138,4.2166
-0.1555,-4.3824,-2.1497
-3.7909,-0.4757,-3.7336
-3.518,2.5198,-2.4899
-1.775,-3.1824,-1.7707
-0.749,-9.4926,-1.7415
-0.8588,-8.4508,-1.582
-1.5453,-2.5722,-1.4495
-0.6083,2.6803,-0.4597
4.0213,6.3515,3.214
9.1937,8.5665,7.985
8.5473,6.8133,9.0004
2.1875,2.1072,5.4067
-2.6694,1.2689,1.9405
-2.5708,4.6597,0.8274
-0.8954,3.2145,-0.5823
0.1262,-4.7272,-2.9089
0.9294,-10.268,-4.1258
-0.1485,-11.3176,-4.9882
-3.7755,-13.3905,-6.5975
-5.2545,-14.6724,-5.9082
-1.1313,-8.8113,-0.8179
4.6223,3.0547,5.1905
6.6194,14.7286,8.0841
4.8551,20.7415,7.6059
2.1133,16.7836,4.9327
-0.2234,4.5221,1.1716
-1.6257,-6.1869,-1.6642
-1.4241,-7.2008,-1.835
0.1964,-0.1162,0.2026
